"inst_id","sido","sgg","openDate","bedCount","instkind","revenue1","salescost1","sga1","salary1","noi1","noe1","interest1","ctax1","profit1","liquidAsset1","quickAsset1","receivableS1","inventoryAsset1","nonCAsset1","tanAsset1","OnonCAsset1","receivableL1","debt1","liquidLiabilities1","shortLoan1","NCLiabilities1","longLoan1","netAsset1","surplus1","revenue2","salescost2","sga2","salary2","noi2","noe2","interest2","ctax2","profit2","liquidAsset2","quickAsset2","receivableS2","inventoryAsset2","nonCAsset2","tanAsset2","OnonCAsset2","receivableL2","debt2","liquidLiabilities2","shortLoan2","NCLiabilities2","longLoan2","netAsset2","surplus2","employee1","employee2","ownerChange","year","difyea","employee_mean","size","inst_id","dif1","dif2","dif3","dif4","dif5","dif6","dif7","dif8","dif9","dif10","dif11","dif12","dif13","dif14","dif15","dif16","dif17","dif18","dif19","dif20","dif21","dif22","dif23","dif24"
159,"gyeongbuk",113,20120614,371,6,22182833325,0,21149339373,11431230585,159408324,789142893,434378222,44353960,359405423,3379067297,3273840865,2932880403,105226432,20875402338,20671582338,203820000,0,14191230683,11517916228,1.4e+09,2673314455,8.25e+08,10063238952,5794042630,17035303266,0,16457635498,9426268884,235232889,527167016,492448544,35896570,249837071,2465580423,2414473983,1729350229,51106440,22814367039,22111434373,178820000,0,14248205097,7363205097,3512623130,6.89e+09,6.89e+09,11031742365,5794042630,200,200,"same","2012",5,200,571,103,5147530059,0,4691703875,2004961701,-75824565,261975877,-58070322,8457390,109568352,913486874,859366882,1203530174,54119992,-1938964701,-1439852035,2.5e+07,0,-56974414,4154711131,-2112623130,-4216685545,-6.065e+09,-968503413,0
160,"gyeongnam",156,20080102,184,6,4820682660,273492440,4340858096,2684587544,23999783,166975228,159602262,0,63356679,1165242567,1141298140,0,23944427,7185170208,7165341613,0,0,5375173294,2015173294,1398548025,3.36e+09,3.36e+09,2975239481,0,4230518701,213496407,4394447341,2495426129,14632665,192434876,170428859,0,-555227258,941750008,917136422,0,24613586,7299028539,7252484447,0,0,5328027592,1968027592,1437468981,3.36e+09,3.36e+09,2912750955,0,72,72,"same","2008",9,72,256,104,590163959,59996033,-53589245,189161415,9367118,-25459648,-10826597,0,618583937,223492559,224161718,0,-669159,-113858331,-87142834,0,0,47145702,47145702,-38920956,0,0,62488526,0
162,"gyeongbuk",25,20090220,118,5,3181412670,523082496,3177860862,1626052720,157182796,179484467,121356136,0,-541832359,2144308762,2078164257,38002190,0,7238835416,7232909416,0,0,7089935634,2125394457,1391687482,4964541177,4.25e+09,2293208544,26167024,4468021810,678532410,3670165594,2170778341,101710547,112074021,100498219,10077510,98882822,2530173852,2433911120,614493270,62048901,4844458673,4735361171,0,0,4540522032,1091695948,457745056,3448826084,2.73e+09,2834110493,567068973,4,62,"change","2009",8,33,151,105,-1286609140,-155449914,-492304732,-544725621,55472249,67410446,20857917,-10077510,-640715181,-385865090,-355746863,-576491080,-62048901,2394376743,2497548245,0,0,2549413602,1033698509,933942426,1515715093,1.52e+09,-540901949,-540901949
163,"gyeonggi",18,20121220,0,2,20970835394,11468904553,8325000838,4065724023,102803725,1130640294,352004568,81205325,67888109,8491667516,8117434690,4470385,374232826,4775362350,3345685508,1354400000,0,11529607985,6862113962,1340065172,4667494023,2328724433,1737421881,0,18474101349,9910495688,7294101479,3241632817,88879599,555976895,279073848,201515790,600891096,7117556473,6846458543,10254976,271097930,4417300738,3249642394,1121500000,0,9744442321,5257776809,1345785843,4486665512,2.23e+09,1790414890,0,152,127,"same","2012",5,139.5,139.5,106,2496734045,1558408865,1030899359,824091206,13924126,574663399,72930720,-120310465,-533002987,1374111043,1270976147,-5784591,103134896,358061612,96043114,232900000,0,1785165664,1604337153,-5720671,180828511,98724433,-52993009,0
164,"jeonbuk",136,20050321,326,6,2179020670,312206615,1507567008,907395730,33436412,208281214,18920952,0,184402245,3535249679,3432644103,3132667033,102605576,16681779738,16651052086,0,0,12496838310,5800803717,1309874205,6696034593,4089146674,7720191107,7720191107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,320,"same","2005",12,321,647,107,2179020670,312206615,1507567008,907395730,33436412,208281214,18920952,0,184402245,3535249679,3432644103,3132667033,102605576,16681779738,16651052086,0,0,12496838310,5800803717,1309874205,6696034593,4089146674,7720191107,7720191107
166,"gyeongnam",153,19930525,135,5,19820211573,0,19268822664,10170783350,677234658,852105378,71182616,88220540,288297649,7469546939,7247009994,9080400,222536945,6112290857,5670290577,0,0,7832408821,3702887024,1.3e+09,4129521797,1.61e+09,5749428975,0,18019873815,0,17884806691,9343406747,632784272,477447263,91186061,33234030,257170103,7058269302,6857386370,576240245,198781859,7496603455,5928822579,0,0,8851682335,6393012155,4462197593,2458670180,0,5703190422,0,212,204,"same","1993",24,208,343,108,1800337758,0,1384015973,827376603,44450386,374658115,-20003445,54986510,31127546,411277637,389623624,-567159845,23755086,-1384312598,-258532002,0,0,-1019273514,-2690125131,-3162197593,1670851617,1.61e+09,46238553,0
168,"gyeongbuk",8,20061101,119,6,3032307576,0,2743241790,1850683610,1687838,240125262,53306929,0,50628362,1375235602,1375235602,976488969,0,1797718878,1776203444,10922100,0,2782354225,2782354225,1.19e+09,0,0,390600255,0,2576710770,0,2539010571,1661372460,10116455,172741916,57048366,0,-124925262,1474948014,1474948014,1067153986,0,1792331324,1770815890,10922100,0,2927307445,2927307445,1.21e+09,0,0,339971893,0,48,48,"same","2006",11,48,167,109,455596806,0,204231219,189311150,-8428617,67383346,-3741437,0,175553624,-99712412,-99712412,-90665017,0,5387554,5387554,0,0,-144953220,-144953220,-2e+07,0,0,50628362,0
169,"jeonbuk",136,19980525,148,6,4585947110,0,4353536594,2717990950,9520,144772072,144763072,6354962,81293002,886164061,766087411,668817345,9142090,3339274919,3328434919,10840000,0,3120289942,1545289942,1170537499,1.58e+09,1.58e+09,1105149038,1215372032,4489269191,0,4243365969,2611847461,44612307,228450298,136790055,0,62065231,994878709,870155401,619023839,9753288,3266433815,3255593815,10840000,0,3237456488,1642456488,1218987340,1.6e+09,1.6e+09,1023856036,1215372032,84,80,"same","1998",19,82,230,110,96677919,0,110170625,106143489,-44602787,-83678226,7973017,6354962,19227771,-108714648,-104067990,49793506,-611198,72841104,72841104,0,0,-117166546,-97166546,-48449841,-2e+07,-2e+07,81293002,0
170,"choongbuk",163,20040503,178,5,7635033185,1105648415,5025945933,2983431057,56882331,649871226,138719144,390707290,519742652,3749386943,3749386943,563299007,0,17071275951,17007615951,3.3e+07,0,15761771313,4977715873,1.17e+09,10784055440,7909784318,5058891581,4133047781,7152077089,984055067,4341348567,2645334210,34726401,838076990,41054637,99922050,923400816,5566386987,5566386987,593604480,0,6771102543,6035742543,704700000,0,7798340601,712543391,3e+06,7085797210,4360620780,4539148929,3613305129,77,57,"same","2004",13,67,245,111,482956096,121593348,684597366,338096847,22155930,-188205764,97664507,290785240,-403658164,-1817000044,-1817000044,-30305473,0,10300173408,10971873408,-671700000,0,7963430712,4265172482,1.167e+09,3698258230,3549163538,519742652,519742652
171,"gyeonggi",27,20120627,110,6,3406805440,101664431,3270737840,1902775696,3731130,34452664,33447044,555943,3125692,1168077112,1031040291,379640537,137036821,2138047001,1380818932,6.15e+08,0,1715081673,1674233326,1147413614,40848347,0,1591042440,0,3717776540,122463478,3498397989,1939870748,12063743,30283190,27160860,8787370,69908256,730020143,657805006,418252464,72215137,2056783657,1417235335,615500000,0,1198887052,1138859425,762047310,60027627,0,1587916748,0,64,60,"same","2012",5,62,172,112,-310971100,-20799047,-227660149,-37095052,-8332613,4169474,6286184,-8231427,-66782564,438056969,373235285,-38611927,64821684,81263344,-36416403,-5e+05,0,516194621,535373901,385366304,-19179280,0,3125692,0
173,"jeonbuk",147,19960201,174,6,4560950980,0,4476162141,2970504520,4320766,35049996,33765714,0,54059609,595869820,595869820,591287262,0,4017965247,3972170052,3e+05,0,3206506157,3206506157,1133738704,0,0,1407328910,0,4947558930,0,4526847413,2686624470,3629941,37342806,35626335,0,386998652,606930006,606930006,597153373,0,3931029297,3882126635,3e+05,0,3184690002,3184690002,1085386585,0,0,1353269301,0,113,95,"same","1996",21,104,278,113,-386607950,0,-50685272,283880050,690825,-2292810,-1860621,0,-332939043,-11060186,-11060186,-5866111,0,86935950,90043417,0,0,21816155,21816155,48352119,0,0,54059609,0
175,"busan",59,19990127,64,8,9229935905,1109103580,7406350689,4253616743,25200082,264227281,158605623,89758880,385695557,1409192294,1336495794,880612042,72696500,7763557968,4966943617,2789370000,0,7384148726,3280446726,1099992882,4103702000,4103702000,1788601536,0,8817827807,842178695,7360184253,3805778255,24658439,274133788,126051602,53098730,312890780,1538305211,1445586651,844117549,92718560,6275802296,5215146579,1050819860,0,6411201528,1696639528,261903015,4714562000,4714562000,1402905979,0,87,88,"same","1999",18,87.5,151.5,114,412108098,266924885,46166436,447838488,541643,-9906507,32554021,36660150,72804777,-129112917,-109090857,36494493,-20022060,1487755672,-248202962,1738550140,0,972947198,1583807198,838089867,-610860000,-610860000,385695557,0
176,"choongnam",167,20140211,132,6,3636213460,0,3482038513,1501973920,14660591,86467211,79466829,13728780,68639547,2558458257,2484679631,0,73778626,2870205701,2578795301,291410400,0,2427467276,1327467276,1091589060,1.1e+09,1.1e+09,3001196682,0,3498255740,0,3284151744,1440826940,48361247,171601490,63350124,25150200,65713553,1570251790,1541559788,0,28692002,2693610386,2669090386,24520000,0,1331305041,1331305041,1088474640,0,0,2932557135,0,65,65,"same","2014",3,65,197,115,137957720,0,197886769,61146980,-33700656,-85134279,16116705,-11421420,2925994,988206467,943119843,0,45086624,176595315,-90295085,266890400,0,1096162235,-3837765,3114420,1.1e+09,1.1e+09,68639547,0
177,"daejeon",47,19840218,0,2,1889868160,112831634,1694669688,1077318381,775718,88591335,44166097,0,-5448779,156429738,136801297,0,19628441,2259644104,2259454904,189200,0,1579396583,1579396583,1078728901,0,0,836677259,0,1554736752,81392482,1501394890,902523373,1667278,99406790,43509776,3212000,-129002132,165019848,135149527,0,29870321,2304934258,2289745058,15189200,0,1627828068,1627828068,1078103331,0,0,842126038,0,35,32,"same","1984",33,33.5,33.5,116,335131408,31439152,193274798,174795008,-891560,-10815455,656321,-3212000,123553353,-8590110,1651770,0,-10241880,-45290154,-30290154,-1.5e+07,0,-48431485,-48431485,625570,0,0,-5448779,0
178,"daejeon",47,19780124,69,8,1889868160,112831634,1694669688,1077318381,775718,88591335,44166097,0,-5448779,156429738,136801297,0,19628441,2259644104,2259454904,189200,0,1579396583,1579396583,1078728901,0,0,836677259,0,1554736752,81392482,1501394890,902523373,1667278,99406790,43509776,3212000,-129002132,165019848,135149527,0,29870321,2304934258,2289745058,15189200,0,1627828068,1627828068,1078103331,0,0,842126038,0,35,32,"same","1978",39,33.5,102.5,117,335131408,31439152,193274798,174795008,-891560,-10815455,656321,-3212000,123553353,-8590110,1651770,0,-10241880,-45290154,-30290154,-1.5e+07,0,-48431485,-48431485,625570,0,0,-5448779,0
179,"gangwon",2,20050704,27,5,6289384698,559995789,5639371892,3534244170,240526050,213741618,86556060,36785553,80015896,2426713126,2411774833,0,14938293,5174547326,4357100946,7500000,0,4155435091,1246455288,1058338645,2908979803,7.5e+08,3445825361,0,6110888930,470661504,5570614879,3577377760,218285119,89604837,67859301,29293779,168999050,2615138960,2558202417,2265906,56936543,5149757803,4317687277,0,0,4201229110,1326449408,1084996577,2874779702,8.7e+08,3563667653,0,87,90,"same","2005",12,88.5,115.5,118,178495768,89334285,68757013,-43133590,22240931,124136781,18696759,7491774,-88983154,-188425834,-146427584,-2265906,-41998250,24789523,39413669,7500000,0,-45794019,-79994120,-26657932,34200101,-1.2e+08,-117842292,0
180,"busan",65,20131118,247,6,8724315850,398405019,8130593828,4678699000,10016358,173648621,168267791,0,31684740,1412000458,1387917384,1206012041,24083074,8523803748,8511398994,0,0,8538970386,5505999307,1028816989,3032971079,450220000,1396833820,0,8224437198,422445109,7546143860,4634800661,21813232,157407299,152877289,0,120254162,1700861209,1676107349,1008420652,24753860,8767254407,8644702507,0,0,8465053127,2214993127,1414949186,6250060000,4350060000,2003062489,0,125,125,"same","2013",4,125,372,119,499878652,-24040090,584449968,43898339,-11796874,16241322,15390502,0,-88569422,-288860751,-288189965,197591389,-670786,-243450659,-133303513,0,0,73917259,3291006180,-386132197,-3217088921,-3899840000,-606228669,0
182,"gyeongnam",101,20110105,164,6,3158287120,0,2871188170,1724611632,42086155,96397714,33367364,13752849,219034542,806415124,806415124,375894504,0,2226761694,1948486577,7.8e+07,0,1486343856,1284381057,1e+09,201962799,0,1546832962,0,3021570554,0,2851573317,1732276153,8512397,115799213,33126030,16300,62694121,644727406,644727406,245612720,0,2127562465,2019562465,7.8e+07,0,1444491451,1283115680,1e+09,161375771,0,1327798420,0,54,57,"same","2011",6,55.5,219.5,120,136716566,0,19614853,-7664521,33573758,-19401499,241334,13736549,156340421,161687718,161687718,130281784,0,99199229,-71075888,0,0,41852405,1265377,0,40587028,0,219034542,0
183,"gyeongbuk",171,20071210,272,6,7773840222,0,7250000089,3535953490,9130131,145061638,93909038,62786300,325122326,1262179844,1242915553,5316000,19264291,9651415811,9326984694,259520000,0,3601113812,1637753812,1e+09,1963360000,1963360000,7312481843,0,8037916238,0,7240013564,3565235640,4937557,151273048,101774070,130207660,521359523,1065771628,1035899305,0,29872323,9649572262,9348268029,261520000,0,3740236153,1682693279,1e+09,2057542874,1963360000,6975107737,0,105,113,"same","2007",10,109,381,121,-264076016,0,9986525,-29282150,4192574,-6211410,-7865032,-67421360,-196237197,196408216,207016248,5316000,-10608032,1843549,-21283335,-2e+06,0,-139122341,-44939467,0,-94182874,0,337374106,0
187,"gyeonggi",96,20091009,445,6,16040269195,997606904,14328146183,8069417765,484055204,317440621,220749130,0,881130691,3089401900,3027247021,2832728154,62154879,12463310279,11653244003,356335670,0,9265153949,2948013092,855582275,6317140857,5428286689,6287558230,0,14062110863,838828791,12498766958,6754447050,1221733729,1414039695,238537265,0,532209148,2587582723,2526790245,2116472880,60792478,13250816463,12494019510,314420670,0,10346971647,3840601623,1087792874,6506370024,5484286689,5491427539,0,170,170,"same","2009",8,170,615,122,1978158332,158778113,1829379225,1314970715,-737678525,-1096599074,-17788135,0,348921543,501819177,500456776,716255274,1362401,-787506184,-840775507,41915000,0,-1081817698,-892588531,-232210599,-189229167,-5.6e+07,796130691,0
189,"jeonbuk",148,20100611,34,5,2415683553,120760393,2143235263,1218134771,3464672,38509826,33048338,0,116642743,719925338,718919338,504706150,1006000,1677205862,1555885862,121320000,0,1012611303,1012611303,815710733,0,0,1384519897,0,2243537133,92498215,2049034500,982007748,42343302,38238823,32998373,0,106108897,625958862,625188062,430269320,770800,1730475480,1621065480,109410000,0,1088542608,1088542608,937215161,0,0,1267891734,0,39,39,"same","2010",7,39,73,123,172146420,28262178,94200763,236127023,-38878630,271003,49965,0,10533846,93966476,93731276,74436830,235200,-53269618,-65179618,11910000,0,-75931305,-75931305,-121504428,0,0,116628163,0
190,"choongnam",94,20080129,24,6,2707913302,114450149,2851076112,1632665669,86168978,132403149,124167516,59990,-303907120,1935352281,1917960465,61972724,17391816,2368180138,2297780116,53900000,0,3456400747,1473553080,800628426,1982847667,1982847667,847131672,0,2579446820,109274348,2748336659,1406660465,109810953,116277519,104169621,0,-284630753,1950442315,1928897752,68423742,21544563,2695554655,2626748637,52360000,0,3494958178,1514531130,695128465,1980427048,1980427048,1151038792,0,50,52,"same","2008",9,51,75,124,128466482,5175801,102739453,226005204,-23641975,16125630,19997895,59990,-19276367,-15090034,-10937287,-6451018,-4152747,-327374517,-328968521,1540000,0,-38557431,-40978050,105499961,2420619,2420619,-303907120,0
191,"gyeongnam",101,19890331,84,6,10647091981,967696076,9770809764,6455269020,207952862,348683260,249921361,54732450,-286876707,3600187215,3501247824,1167730841,98939391,8126053860,6711192556,176054100,0,8178294826,1650788514,8e+08,6527506312,5832918511,3547946249,0,11081603006,969602382,9806518426,6476989260,407029861,497179113,278399673,0,215332946,3941833575,3857512750,1113566910,84320825,8259830886,6854712117,176054100,0,8366841505,2198761837,998811991,6168079668,5439140691,3834822956,0,140,138,"same","1989",28,139,223,125,-434511025,-1906306,-35708662,-21720240,-199076999,-148495853,-28478312,54732450,-502209653,-341646360,-356264926,54163931,14618566,-133777026,-143519561,0,0,-188546679,-547973323,-198811991,359426644,393777820,-286876707,0
192,"choongnam",28,20011221,0,7,5961811521,5770950605,0,0,55672361,104120176,0,0,142413101,988933060,958341634,512711425,30591426,2286591951,1921541951,365050000,0,2354158255,1202171111,799675027,1151987144,999345696,921366756,0,6148148498,5860761306,0,0,39511949,81487714,0,0,245411427,1026390091,995930891,445325111,30459200,2175889460,1810839460,365050000,0,2398694011,1231391378,929675027,1167302633,995893096,803585540,0,67,67,"same","2001",16,67,67,126,-186336977,-89810701,0,0,16160412,22632462,0,0,-102998326,-37457031,-37589257,67386314,132226,110702491,110702491,0,0,-44535756,-29220267,-1.3e+08,-15315489,3452600,117781216,0
194,"busan",67,20110614,115,6,3603244610,97299642,3139340298,1934447480,60351052,212860465,212860463,592260,213502997,1227343466,1217018466,543144174,10325000,9092248465,8024758987,490500000,0,5255032448,1052152711,768340527,4202879737,4202879737,5064559483,0,3586606040,117687279,3187320474,1803387510,29854174,301010806,300773116,0,10441655,1298868300,1287618300,532827704,11250000,9259160924,8270503217,490500000,0,5515384298,1233562243,870354016,4281822055,4281822055,5042644926,0,75,74,"same","2011",6,74.5,189.5,127,16638570,-20387637,-47980176,131059970,30496878,-88150341,-87912653,592260,203061342,-71524834,-70599834,10316470,-925000,-166912459,-245744230,0,0,-260351850,-181409532,-102013489,-78942318,-78942318,21914557,0
195,"daegu",43,20070912,194,5,9310168399,1079122076,7674704874,4473314850,9104460,407921278,302674990,0,157524631,978100715,824891075,216851561,153206830,8981910686,8696915686,284995000,0,8182226013,3449793597,7.5e+08,4732432416,4577432416,1777785388,0,7162359833,973033043,6500775721,3618767663,1361057,362180140,271311494,7188440,-679456454,871763398,718541197,563089307,153222201,9093623718,8613913033,479710685,0,8345126359,3347891671,8e+08,4997234688,4842234688,1620260757,0,77,79,"same","2007",10,78,272,128,2147808566,106089033,1173929153,854547187,7743403,45741138,31363496,-7188440,836981085,106337317,106349878,-346237746,-15371,-111713032,83002653,-194715685,0,-162900346,101901926,-5e+07,-264802272,-264802272,157524631,0
